step,pairA,pairB,contactIndex,featureId,depth,offsetX,offsetY,offsetZ,normalX,normalY,normalZ
16,0,0,3,-20,0.0010962173,0.50000787,-0.49888855,-0.50000733,-5.738193E-13,1,-9.094947E-13
17,2,3,0,30,0.0005548081,-0.5000265,0.49944,-0.49988902,5.237471E-05,-1,-4.253895E-05
17,2,3,1,111,0.0005552603,0.49996534,0.4994499,0.5000211,5.237471E-05,-1,-4.253895E-05
17,2,3,2,-5,0.0005547749,-0.50002635,0.49939752,0.5000214,5.237471E-05,-1,-4.253895E-05
17,2,3,3,94,0.0005552935,0.49996507,0.4994924,-0.49988928,5.237471E-05,-1,-4.253895E-05
17,0,1,0,109,0.0016677595,-0.49998686,0.49833277,-0.50000143,2.377321E-05,-1,2.8768065E-06
17,0,1,1,62,0.001662354,0.500002,0.49833712,0.49990037,2.377321E-05,-1,2.8768065E-06
17,0,1,2,126,0.0016900537,-0.49998674,0.49831334,0.4999005,2.377321E-05,-1,2.8768065E-06
17,0,1,3,-20,0.0016400599,0.500002,0.49835655,-0.50000143,2.377321E-05,-1,2.8768065E-06
17,1,2,0,-4,0.0011125838,-0.5000119,0.49888524,-0.49999025,5.2860105E-05,-1,-1.9419533E-05
17,1,2,1,111,0.0011066163,0.49998248,0.49889556,0.5000034,5.2860105E-05,-1,-1.9419533E-05
17,1,2,2,126,0.0011357031,-0.5000118,0.4988427,0.50000364,5.2860105E-05,-1,-1.9419533E-05
17,1,2,3,47,0.0010834971,0.49998227,0.4989381,-0.49999037,5.2860105E-05,-1,-1.9419533E-05
17,0,0,0,-21,0.0011106615,0.49999806,-0.49888986,0.50000143,1.1634031E-13,1,2.2737368E-13
17,0,0,1,-4,0.0011096115,-0.50000197,-0.49888986,-0.49999857,1.1634031E-13,1,2.2737368E-13
17,0,0,2,-20,0.0011135383,0.499998,-0.49888986,-0.49999863,1.1634031E-13,1,2.2737368E-13
17,0,0,3,-5,0.0011067347,-0.50000197,-0.49888986,0.50000143,1.1634031E-13,1,2.2737368E-13
18,2,3,0,111,0.0005547865,0.5000001,0.49944645,0.49999422,-1.3938363E-05,-1,1.1407598E-05
18,2,3,1,30,0.0005538624,-0.49999565,0.4994449,-0.4999191,-1.3938363E-05,-1,1.1407598E-05
18,2,3,2,94,0.0005588887,0.49999988,0.49943095,-0.49991935,-1.3938363E-05,-1,1.1407598E-05
18,2,3,3,-5,0.0005497602,-0.49999544,0.4994604,0.4999944,-1.3938363E-05,-1,1.1407598E-05
18,0,1,0,109,0.0016645774,-0.49998245,0.49833626,-0.5000107,-2.1969017E-05,-1,2.1602862E-05
18,0,1,1,62,0.0016637419,0.50001156,0.49833542,0.49989522,-2.1969017E-05,-1,2.1602862E-05
18,0,1,2,126,0.0016650222,-0.49998233,0.49835742,0.49989533,-2.1969017E-05,-1,2.1602862E-05
18,0,1,3,-20,0.0016632971,0.50001156,0.4983143,-0.5000107,-2.1969017E-05,-1,2.1602862E-05
18,1,2,0,-4,0.0011102996,-0.4999891,0.4988901,-0.5000105,-8.912057E-06,-1,2.1157994E-05
18,1,2,1,111,0.0011069931,0.5000053,0.4988926,0.49998316,-8.912057E-06,-1,2.1157994E-05
18,1,2,2,126,0.00112005,-0.49998897,0.49890152,0.49998337,-8.912057E-06,-1,2.1157994E-05
18,1,2,3,47,0.0010972428,0.50000507,0.4988812,-0.5000106,-8.912057E-06,-1,2.1157994E-05
18,0,0,0,-21,0.001105655,0.49998844,-0.49889517,0.5000108,8.8585985E-13,1,1.8189894E-12
18,0,0,1,-4,0.0011040085,-0.5000116,-0.49889517,-0.49998918,8.8585985E-13,1,1.8189894E-12
18,0,0,2,-20,0.0011272578,0.49998838,-0.49889517,-0.49998924,8.8585985E-13,1,1.8189894E-12
18,0,0,3,-5,0.0010824056,-0.5000116,-0.49889517,0.5000108,8.8585985E-13,1,1.8189894E-12
19,2,3,0,111,0.0005530322,0.50003254,0.49944445,0.499969,-7.530788E-05,-1,6.18088E-05
19,2,3,1,30,0.00055181055,-0.4999667,0.49945068,-0.4999471,-7.530788E-05,-1,6.18088E-05
19,2,3,2,94,0.00056030334,0.5000323,0.4993754,-0.49994737,-7.530788E-05,-1,6.18088E-05
19,2,3,3,-5,0.0005445395,-0.49996653,0.49951977,0.4999692,-7.530788E-05,-1,6.18088E-05
19,0,1,0,62,0.001663418,0.5000204,0.49833575,0.49989036,-4.0814015E-05,-1,3.9162303E-05
19,0,1,1,109,0.0016598896,-0.49997842,0.49834093,-0.50001955,-4.0814015E-05,-1,3.9162303E-05
19,0,1,2,-20,0.0016839918,0.5000203,0.49827603,-0.50001955,-4.0814015E-05,-1,3.9162303E-05
19,0,1,3,126,0.001639316,-0.4999783,0.49840066,0.49989048,-4.0814015E-05,-1,3.9162303E-05
19,1,2,0,-4,0.0011074211,-0.49996766,0.49889517,-0.50002974,-6.681511E-05,-1,5.9737864E-05
19,1,2,1,111,0.0011072491,0.5000267,0.49889016,0.4999639,-6.681511E-05,-1,5.9737864E-05
19,1,2,2,126,0.0011053502,-0.49996755,0.49895698,0.49996412,-6.681511E-05,-1,5.9737864E-05
19,1,2,3,47,0.00110932,0.5000265,0.49882835,-0.50002986,-6.681511E-05,-1,5.9737864E-05
19,0,0,0,-21,0.0011027965,0.49997962,-0.49889803,0.5000196,1.6003157E-12,1,0
19,0,0,1,-4,0.0011011448,-0.50002044,-0.49889803,-0.49998036,1.6003157E-12,1,0
19,0,0,2,-20,0.0011419589,0.49997962,-0.49889803,-0.49998042,1.6003157E-12,1,0
19,0,0,3,-5,0.0010619825,-0.5000204,-0.49889803,0.5000196,1.6003157E-12,1,0
20,2,3,0,-21,0.0005524986,0.5000588,0.4994423,0.49994636,-0.00012895452,-1,0.00010721808
20,2,3,1,109,0.0005509202,-0.49993932,0.4994543,-0.49997246,-0.00012895452,-1,0.00010721808
20,2,3,2,94,0.00056226767,0.5000586,0.49932534,-0.49997273,-0.00012895452,-1,0.00010721808
20,2,3,3,45,0.00054115115,-0.49993905,0.49957126,0.49994653,-0.00012895452,-1,0.00010721808
20,0,1,0,111,0.0016567202,0.50002545,0.4983412,0.4998874,-0.00010222256,-1,5.240586E-05
20,0,1,1,-4,0.0016535902,-0.49997193,0.4983485,-0.50002617,-0.00010222256,-1,5.240586E-05
20,0,1,2,47,0.0016992423,0.50002533,0.49824628,-0.50002617,-0.00010222256,-1,5.240586E-05
20,0,1,3,126,0.001611068,-0.4999719,0.49844342,0.49988753,-0.00010222256,-1,5.240586E-05
20,1,2,0,111,0.0011081689,0.5000453,0.4988882,0.49994636,-0.00011760702,-1,9.493171E-05
20,1,2,1,-4,0.0011050708,-0.49994907,0.49889857,-0.50004727,-0.00011760702,-1,9.493171E-05
20,1,2,2,47,0.0011204552,0.5000451,0.49878097,-0.5000474,-0.00011760702,-1,9.493171E-05
20,1,2,3,126,0.0010927845,-0.49994895,0.4990058,0.49994656,-0.00011760702,-1,9.493171E-05
20,0,0,0,-21,0.0011031588,0.49997175,-0.49889892,0.5000262,2.1367665E-12,1,3.637979E-12
20,0,0,1,-4,0.0010989944,-0.5000283,-0.49889892,-0.49997377,2.1367665E-12,1,3.637979E-12
20,0,0,2,-20,0.0011555647,0.4999717,-0.49889892,-0.49997383,2.1367665E-12,1,3.637979E-12
20,0,0,3,-5,0.0010465885,-0.50002825,-0.49889892,0.5000262,2.1367665E-12,1,3.637979E-12
21,2,3,0,-21,0.0005523784,0.5000792,0.49944153,0.49992692,-0.00015833277,-1,0.00014613582
21,2,3,1,109,0.0005500913,-0.49991602,0.49945602,-0.49999443,-0.00015833277,-1,0.00014613582
21,2,3,2,94,0.0005636034,0.50007904,0.49928418,-0.4999947,-0.00015833277,-1,0.00014613582
21,2,3,3,45,0.0005388663,-0.49991575,0.49961337,0.4999271,-0.00015833277,-1,0.00014613582
21,0,1,0,111,0.0016511586,0.5000289,0.49834457,0.49988556,-0.00013394715,-1,6.320866E-05
21,0,1,1,-4,0.0016497326,-0.49996436,0.49835452,-0.5000315,-0.00013394715,-1,6.320866E-05
21,0,1,2,47,0.0017119554,0.5000288,0.4982206,-0.50003153,-0.00013394715,-1,6.320866E-05
21,0,1,3,126,0.0015889357,-0.49996433,0.49847853,0.49988568,-0.00013394715,-1,6.320866E-05
21,1,2,0,111,0.0011046507,0.50006115,0.49889037,0.49993184,-0.00013394712,-1,0.00012401058
21,1,2,1,-4,0.0011023903,-0.49993324,0.4989026,-0.5000618,-0.00013394712,-1,0.00012401058
21,1,2,2,47,0.0011267759,0.5000609,0.49874425,-0.5000619,-0.00013394712,-1,0.00012401058
21,1,2,3,126,0.0010802652,-0.49993312,0.4990487,0.49993205,-0.00013394712,-1,0.00012401058
21,0,0,0,-21,0.001103844,0.49996415,-0.4989004,0.5000316,2.542091E-12,1,0
21,0,0,1,-4,0.0010953287,-0.5000359,-0.4989004,-0.49996838,2.542091E-12,1,0
21,0,0,2,-20,0.0011670527,0.49996412,-0.4989004,-0.49996844,2.542091E-12,1,0
21,0,0,3,-5,0.0010321201,-0.5000358,-0.4989004,0.5000316,2.542091E-12,1,0
22,2,3,0,-21,0.00055044465,0.50009507,0.49944222,0.49991235,-0.00018999723,-1,0.00017533581
22,2,3,1,109,0.0005496436,-0.49989823,0.4994577,-0.5000115,-0.00018999723,-1,0.00017533581
22,2,3,2,94,0.0005640474,0.50009483,0.4992533,-0.50001174,-0.00018999723,-1,0.00017533581
22,2,3,3,45,0.0005360408,-0.4998979,0.49964663,0.4999125,-0.00018999723,-1,0.00017533581
22,0,1,0,111,0.0016504681,0.5000299,0.49834523,0.49988496,-7.953137E-05,-1,7.09214E-05
22,0,1,1,-4,0.001647323,-0.49996036,0.49835697,-0.50003535,-7.953137E-05,-1,7.09214E-05
22,0,1,2,47,0.0017246965,0.5000298,0.4982001,-0.5000354,-7.953137E-05,-1,7.09214E-05
22,0,1,3,126,0.0015730945,-0.49996036,0.49850214,0.49988508,-7.953137E-05,-1,7.09214E-05
22,1,2,0,111,0.0011034264,0.5000726,0.4988907,0.4999213,-0.00018999723,-1,0.00014515575
22,1,2,1,-4,0.0011005149,-0.49992183,0.49890536,-0.50007236,-0.00018999723,-1,0.00014515575
22,1,2,2,47,0.0011336063,0.5000724,0.49871537,-0.5000725,-0.00018999723,-1,0.00014515575
22,1,2,3,126,0.001070335,-0.49992174,0.4990807,0.49992144,-0.00018999723,-1,0.00014515575
22,0,0,0,-21,0.0011029379,0.49996024,-0.49890137,0.50003546,2.8336394E-12,1,0
22,0,0,1,-4,0.0010943279,-0.50003976,-0.49890137,-0.49996454,2.8336394E-12,1,0
22,0,0,2,-20,0.0011738592,0.4999602,-0.49890137,-0.4999646,2.8336394E-12,1,0
22,0,0,3,-5,0.0010234065,-0.50003976,-0.49890137,0.50003546,2.8336394E-12,1,0
23,2,3,0,-21,0.0005503724,0.50010526,0.49944142,0.499903,-0.00022590376,-1,0.00019411584
23,2,3,1,109,0.0005497172,-0.49988666,0.4994585,-0.5000225,-0.00022590376,-1,0.00019411584
23,2,3,2,94,0.00056508975,0.500105,0.4992326,-0.5000227,-0.00022590376,-1,0.00019411584
23,2,3,3,45,0.0005349999,-0.49988633,0.49966732,0.49990314,-0.00022590376,-1,0.00019411584
23,0,1,0,111,0.0016528531,0.5000287,0.49834374,0.4998856,-0.00016956395,-1,7.388718E-05
23,0,1,1,-4,0.0016470836,-0.49995995,0.4983563,-0.50003684,-0.00016956395,-1,7.388718E-05
23,0,1,2,47,0.0017359627,0.5000286,0.49818677,-0.5000369,-0.00016956395,-1,7.388718E-05
23,0,1,3,126,0.0015639738,-0.49995995,0.4985133,0.4998857,-0.00016956395,-1,7.388718E-05
23,1,2,0,111,0.0011033021,0.5000789,0.49889043,0.4999154,-0.00021053111,-1,0.00015700332
23,1,2,1,-4,0.0010994474,-0.49991557,0.49890682,-0.5000783,-0.00021053111,-1,0.00015700332
23,1,2,2,47,0.0011404144,0.5000787,0.4986963,-0.5000784,-0.00021053111,-1,0.00015700332
23,1,2,3,126,0.0010623351,-0.4999154,0.49910095,0.49991554,-0.00021053111,-1,0.00015700332
23,0,0,0,-21,0.0011032232,0.49995968,-0.49890018,0.50003695,2.9991988E-12,1,0
23,0,0,1,-4,0.0010964266,-0.50004035,-0.49890018,-0.49996302,2.9991988E-12,1,0
23,0,0,2,-20,0.0011771104,0.49995965,-0.49890018,-0.49996307,2.9991988E-12,1,0
23,0,0,3,-5,0.0010225395,-0.5000403,-0.49890018,0.50003695,2.9991988E-12,1,0
24,2,3,0,-21,0.0005516518,0.5001092,0.4994399,0.49989936,-0.00023426014,-1,0.00020139545
24,2,3,1,109,0.00055034575,-0.49988222,0.49945813,-0.50002664,-0.00023426014,-1,0.00020139545
24,2,3,2,94,0.00056629535,0.50010896,0.49922386,-0.5000269,-0.00023426014,-1,0.00020139545
24,2,3,3,45,0.0005357022,-0.4998819,0.49967414,0.4998995,-0.00023426014,-1,0.00020139545
24,0,1,0,111,0.0016561836,0.5000263,0.49834114,0.4998874,-7.7179E-05,-1,7.1842616E-05
24,0,1,1,-4,0.0016489986,-0.49996156,0.49835366,-0.5000358,-7.7179E-05,-1,7.1842616E-05
24,0,1,2,47,0.0017435404,0.50002617,0.49818194,-0.5000359,-7.7179E-05,-1,7.1842616E-05
24,0,1,3,126,0.0015616418,-0.49996153,0.49851286,0.49988753,-7.7179E-05,-1,7.1842616E-05
24,1,2,0,111,0.0011042895,0.50008,0.49888945,0.4999143,-0.00021831044,-1,0.00015920613
24,1,2,1,-4,0.0010998904,-0.49991447,0.49890637,-0.5000794,-0.00021831044,-1,0.00015920613
24,1,2,2,47,0.0011464787,0.50007975,0.49868807,-0.5000795,-0.00021831044,-1,0.00015920613
24,1,2,3,126,0.0010577013,-0.4999143,0.49910775,0.49991444,-0.00021831044,-1,0.00015920613
24,0,0,0,-21,0.0011048772,0.49996144,-0.4988978,0.50003594,2.8408343E-12,1,0
24,0,0,1,-4,0.0010995409,-0.5000386,-0.4988978,-0.4999641,2.8408343E-12,1,0
24,0,0,2,-20,0.0011767199,0.49996138,-0.4988978,-0.49996415,2.8408343E-12,1,0
24,0,0,3,-5,0.0010276983,-0.50003856,-0.4988978,0.50003594,2.8408343E-12,1,0
25,2,3,0,-21,0.00055306806,0.5001065,0.4994388,0.49990168,-0.00022849403,-1,0.00019675893
25,2,3,1,109,0.00055131316,-0.49988502,0.49945685,-0.500024,-0.00022849403,-1,0.00019675893
25,2,3,2,94,0.0005667565,0.5001063,0.49922836,-0.50002426,-0.00022849403,-1,0.00019675893
25,2,3,3,45,0.0005376247,-0.4998847,0.4996673,0.49990183,-0.00022849403,-1,0.00019675893
25,0,1,0,111,0.0016592846,0.50002307,0.4983384,0.49989018,-7.004649E-05,-1,6.541494E-05
25,0,1,1,-4,0.0016519779,-0.4999651,0.49835035,-0.5000326,-7.004649E-05,-1,6.541494E-05
25,0,1,2,47,0.001745927,0.50002295,0.49818635,-0.50003266,-7.004649E-05,-1,6.541494E-05
25,0,1,3,126,0.0015653354,-0.49996507,0.4985024,0.4998903,-7.004649E-05,-1,6.541494E-05
25,1,2,0,111,0.0011055806,0.5000761,0.49888846,0.49991786,-0.00021305052,-1,0.00015206404
25,1,2,1,-4,0.0011012218,-0.49991834,0.49890473,-0.5000759,-0.00021305052,-1,0.00015206404
25,1,2,2,47,0.0011502752,0.5000759,0.4986917,-0.500076,-0.00021305052,-1,0.00015206404
25,1,2,3,126,0.0010565271,-0.49991813,0.4991015,0.499918,-0.00021305052,-1,0.00015206404
25,0,0,0,-21,0.0011068494,0.49996498,-0.49889547,0.5000327,2.6198013E-12,1,0
25,0,0,1,-4,0.0011022178,-0.50003505,-0.49889547,-0.49996728,2.6198013E-12,1,0
25,0,0,2,-20,0.0011722643,0.49996495,-0.49889547,-0.49996734,2.6198013E-12,1,0
25,0,0,3,-5,0.0010368029,-0.500035,-0.49889547,0.5000327,2.6198013E-12,1,0
26,2,3,0,-21,0.0005539807,0.5000979,0.49943858,0.49990967,-0.00020925554,-1,0.0001807037
26,2,3,1,109,0.0005523065,-0.49989474,0.49945515,-0.50001496,-0.00020925554,-1,0.0001807037
26,2,3,2,94,0.0005659649,0.50009763,0.4992459,-0.5000152,-0.00020925554,-1,0.0001807037
26,2,3,3,45,0.00054032233,-0.4998944,0.49964783,0.49990982,-0.00020925554,-1,0.0001807037
26,0,1,0,111,0.0016613669,0.5000194,0.49833646,0.4998937,-0.0001473712,-1,5.554405E-05
26,0,1,1,-4,0.0016547842,-0.49997032,0.49834737,-0.50002766,-0.0001473712,-1,5.554405E-05
26,0,1,2,47,0.001742274,0.50001925,0.49820003,-0.5000277,-0.0001473712,-1,5.554405E-05
26,0,1,3,126,0.0015738771,-0.4999703,0.49848384,0.4998938,-0.0001473712,-1,5.554405E-05
26,1,2,0,111,0.0011067025,0.50006783,0.49888784,0.49992564,-0.00019559702,-1,0.00013645753
26,1,2,1,-4,0.0011027227,-0.49992663,0.49890274,-0.50006807,-0.00019559702,-1,0.00013645753
26,1,2,2,47,0.0011509483,0.5000676,0.49870715,-0.5000682,-0.00019559702,-1,0.00013645753
26,1,2,3,126,0.0010584769,-0.49992648,0.49908343,0.4999258,-0.00019559702,-1,0.00013645753
26,0,0,0,-21,0.0011084304,0.49997008,-0.49889374,0.5000278,2.2370914E-12,1,3.637979E-12
26,0,0,1,-4,0.001104094,-0.50003,-0.49889374,-0.4999722,2.2370914E-12,1,3.637979E-12
26,0,0,2,-20,0.0011639744,0.49997005,-0.49889374,-0.49997225,2.2370914E-12,1,3.637979E-12
26,0,0,3,-5,0.0010485499,-0.5000299,-0.49889374,0.5000278,2.2370914E-12,1,3.637979E-12
27,2,3,0,-21,0.00055425556,0.5000838,0.49943924,0.49992272,-0.00017850239,-1,0.00015460873
27,2,3,1,109,0.00055298273,-0.49991035,0.49945354,-0.5000003,-0.00017850239,-1,0.00015460873
27,2,3,2,94,0.0005638656,0.5000836,0.49927503,-0.50000054,-0.00017850239,-1,0.00015460873
27,2,3,3,45,0.00054337276,-0.4999101,0.49961773,0.49992287,-0.00017850239,-1,0.00015460873
27,0,1,0,111,0.0016625308,0.50001526,0.4983355,0.49989766,-0.00012318564,-1,4.3118E-05
27,0,1,1,-4,0.0016569596,-0.4999767,0.498345,-0.5000215,-0.00012318564,-1,4.3118E-05
27,0,1,2,47,0.0017331062,0.50001514,0.4982218,-0.5000216,-0.00012318564,-1,4.3118E-05
27,0,1,3,126,0.0015863843,-0.49997666,0.49845868,0.49989778,-0.00012318564,-1,4.3118E-05
27,1,2,0,111,0.0011074283,0.5000558,0.49888784,0.499937,-0.00016761952,-1,0.0001136991
27,1,2,1,-4,0.001103904,-0.49993867,0.49890083,-0.5000567,-0.00016761952,-1,0.0001136991
27,1,2,2,47,0.0011483377,0.50005555,0.49873322,-0.5000568,-0.00016761952,-1,0.0001136991
27,1,2,3,126,0.0010629946,-0.49993855,0.49905545,0.4999372,-0.00016761952,-1,0.0001136991
27,0,0,0,-21,0.0011091761,0.4999765,-0.49889278,0.5000216,1.6734494E-12,1,0
27,0,0,1,-4,0.0011052557,-0.50002354,-0.49889278,-0.49997845,1.6734494E-12,1,0
27,0,0,2,-20,0.001152294,0.49997646,-0.49889278,-0.4999785,1.6734494E-12,1,0
27,0,0,3,-5,0.0010621377,-0.5000235,-0.49889278,0.5000216,1.6734494E-12,1,0
28,2,3,0,-21,0.000554046,0.5000657,0.49944055,0.4999397,-0.00013888687,-1,0.00012051237
28,2,3,1,109,0.00055318855,-0.49993077,0.49945223,-0.49998114,-0.00013888687,-1,0.00012051237
28,2,3,2,94,0.00056076585,0.5000655,0.49931332,-0.4999814,-0.00013888687,-1,0.00012051237
28,2,3,3,45,0.0005464687,-0.4999305,0.49957943,0.49993992,-0.00013888687,-1,0.00012051237
28,0,1,0,111,0.0016628383,0.5000108,0.49833566,0.4999019,-3.1936488E-05,-1,2.8917715E-05
28,0,1,1,-4,0.0016582042,-0.49998412,0.49834332,-0.5000144,-3.1936488E-05,-1,2.8917715E-05
28,0,1,2,47,0.0017193326,0.50001067,0.49825025,-0.5000145,-3.1936488E-05,-1,2.8917715E-05
28,0,1,3,126,0.0016017099,-0.4999841,0.4984287,0.499902,-3.1936488E-05,-1,2.8917715E-05
28,1,2,0,111,0.0011078367,0.50004077,0.49888834,0.4999511,-9.306514E-05,-1,8.5416796E-05
28,1,2,1,-4,0.0011046879,-0.49995363,0.49889913,-0.50004256,-9.306514E-05,-1,8.5416796E-05
28,1,2,2,47,0.0011429321,0.50004053,0.49876782,-0.5000427,-9.306514E-05,-1,8.5416796E-05
28,1,2,3,126,0.0010695925,-0.49995354,0.49901965,0.4999513,-9.306514E-05,-1,8.5416796E-05
28,0,0,0,-21,0.0011092616,0.49998406,-0.49889225,0.5000145,1.0967486E-12,1,1.8189894E-12
28,0,0,1,-4,0.0011062429,-0.500016,-0.49889225,-0.49998555,1.0967486E-12,1,1.8189894E-12
28,0,0,2,-20,0.0011381793,0.49998406,-0.49889225,-0.4999856,1.0967486E-12,1,1.8189894E-12
28,0,0,3,-5,0.0010773252,-0.500016,-0.49889225,0.5000145,1.0967486E-12,1,1.8189894E-12
29,2,3,0,-21,0.00055389164,0.5000446,0.49944198,0.49995956,-9.3197E-05,-1,8.084162E-05
29,2,3,1,109,0.00055333745,-0.49995452,0.4994508,-0.49995887,-9.3197E-05,-1,8.084162E-05
29,2,3,2,94,0.0005574267,0.5000444,0.4993576,-0.49995914,-9.3197E-05,-1,8.084162E-05
29,2,3,3,45,0.0005498024,-0.49995425,0.49953517,0.49995977,-9.3197E-05,-1,8.084162E-05
29,0,1,0,111,0.0016627999,0.5000061,0.49833634,0.49990618,-5.8851903E-05,-1,1.3717691E-05
29,0,1,1,-4,0.0016590805,-0.4999924,0.49834177,-0.50000685,-5.8851903E-05,-1,1.3717691E-05
29,0,1,2,47,0.001702532,0.50000596,0.4982829,-0.50000685,-5.8851903E-05,-1,1.3717691E-05
29,0,1,3,126,0.0016193483,-0.49999237,0.4983952,0.4999063,-5.8851903E-05,-1,1.3717691E-05
29,1,2,0,111,0.001107696,0.50002366,0.4988896,0.49996704,-8.910771E-05,-1,5.3453386E-05
29,1,2,1,-4,0.0011048284,-0.49997073,0.49889788,-0.5000266,-8.910771E-05,-1,5.3453386E-05
29,1,2,2,47,0.0011350841,0.5000235,0.49880877,-0.5000267,-8.910771E-05,-1,5.3453386E-05
29,1,2,3,126,0.0010774403,-0.49997061,0.4989787,0.49996725,-8.910771E-05,-1,5.3453386E-05
29,0,0,0,-21,0.0011088917,0.4999923,-0.49889195,0.50000685,5.313124E-13,1,9.094947E-13
29,0,0,1,-4,0.001107209,-0.50000775,-0.49889195,-0.4999931,5.313124E-13,1,9.094947E-13
29,0,0,2,-20,0.0011226094,0.49999225,-0.49889195,-0.49999315,5.313124E-13,1,9.094947E-13
29,0,0,3,-5,0.0010934913,-0.5000077,-0.49889195,0.50000685,5.313124E-13,1,9.094947E-13
30,2,3,0,30,0.00055344554,-0.49997836,0.49944925,-0.49993497,-4.357291E-05,-1,3.8189908E-05
30,2,3,1,111,0.00055377686,0.5000201,0.49944353,0.49998084,-4.357291E-05,-1,3.8189908E-05
30,2,3,2,-5,0.0005531644,-0.49997815,0.49948773,0.49998102,-4.357291E-05,-1,3.8189908E-05
30,2,3,3,94,0.000554058,0.5000198,0.49940506,-0.49993524,-4.357291E-05,-1,3.8189908E-05
30,0,1,0,62,0.0016624623,0.4999993,0.4983374,0.49991032,-2.2631277E-05,-1,-1.6564078E-06
30,0,1,1,109,0.0016598989,-0.49999848,0.49834025,-0.49999914,-2.2631277E-05,-1,-1.6564078E-06
30,0,1,2,-20,0.0016838871,0.49999928,0.49831763,-0.4999992,-2.2631277E-05,-1,-1.6564078E-06
30,0,1,3,126,0.0016384741,-0.49999836,0.49836,0.49991044,-2.2631277E-05,-1,-1.6564078E-06
30,1,2,0,111,0.0011076424,0.5000056,0.49889094,0.49998385,-2.2631273E-05,-1,1.9770312E-05
30,1,2,1,-4,0.0011051204,-0.49998876,0.4988963,-0.50000983,-2.2631273E-05,-1,1.9770312E-05
30,1,2,2,47,0.0011260619,0.5000054,0.49885273,-0.50000995,-2.2631273E-05,-1,1.9770312E-05
30,1,2,3,126,0.0010867009,-0.49998868,0.4989345,0.49998406,-2.2631273E-05,-1,1.9770312E-05
30,0,0,0,-4,0.0011080198,-0.49999934,-0.49889183,-0.50000083,-6.53325E-14,1,0
30,0,0,1,-21,0.0011083193,0.5000007,-0.49889183,0.49999914,-6.53325E-14,1,0
30,0,0,2,-5,0.0011096762,-0.4999993,-0.49889183,0.4999992,-6.53325E-14,1,0
30,0,0,3,-20,0.0011066629,0.50000066,-0.49889183,-0.50000083,-6.53325E-14,1,0
31,2,3,0,30,0.0005530277,-0.5000015,0.49944776,-0.4999111,5.493038E-06,-1,-4.3317996E-06
31,2,3,1,111,0.0005532335,0.49999437,0.49944597,0.500002,5.493038E-06,-1,-4.3317996E-06
31,2,3,2,-5,0.00055599504,-0.50000125,0.49944046,0.50000226,5.493038E-06,-1,-4.3317996E-06
31,2,3,3,94,0.00055026624,0.4999941,0.49945328,-0.49991137,5.493038E-06,-1,-4.3317996E-06
31,0,1,0,62,0.0016612097,0.4999918,0.49833852,0.49991444,1.2808896E-05,-1,-1.6994954E-05
31,0,1,1,109,0.0016612755,-0.5000025,0.498339,-0.4999915,1.2808896E-05,-1,-1.6994954E-05
31,0,1,2,-20,0.0016649369,0.49999177,0.49835178,-0.49999157,1.2808896E-05,-1,-1.6994954E-05
31,0,1,3,126,0.0016575484,-0.5000024,0.49832574,0.49991456,1.2808896E-05,-1,-1.6994954E-05
31,1,2,0,111,0.0011074292,0.49998793,0.49889234,0.50000036,1.2808897E-05,-1,-1.3267465E-05
31,1,2,1,-4,0.0011062874,-0.5000065,0.49889395,-0.4999933,1.2808897E-05,-1,-1.3267465E-05
31,1,2,2,47,0.0011163647,0.49998772,0.4988967,-0.49999344,1.2808897E-05,-1,-1.3267465E-05
31,1,2,3,126,0.0010973518,-0.5000064,0.4988896,0.50000054,1.2808897E-05,-1,-1.3267465E-05
31,0,0,0,-21,0.0011052728,0.5000082,-0.498895,0.49999148,-6.78413E-13,1,0
31,0,0,1,-4,0.0011047481,-0.49999177,-0.498895,-0.5000085,-6.78413E-13,1,0
31,0,0,2,-20,0.0010882778,0.5000082,-0.498895,-0.5000085,-6.78413E-13,1,0
31,0,0,3,-5,0.0011217431,-0.49999174,-0.498895,0.49999154,-6.78413E-13,1,0
32,2,3,0,30,0.00055260124,-0.5000235,0.49944657,-0.49988842,5.239051E-05,-1,-4.5111086E-05
32,2,3,1,111,0.0005522212,0.49996972,0.4994486,0.50002235,5.239051E-05,-1,-4.5111086E-05
32,2,3,2,-5,0.0005578813,-0.50002325,0.4993962,0.50002265,5.239051E-05,-1,-4.5111086E-05
32,2,3,3,94,0.0005469412,0.49996945,0.49949896,-0.4998887,5.239051E-05,-1,-4.5111086E-05
32,0,1,0,109,0.0016603094,-0.5000061,0.49833944,-0.49998483,4.64487E-05,-1,-3.0379004E-05
32,0,1,1,62,0.0016587235,0.49998468,0.49834153,0.49991798,4.64487E-05,-1,-3.0379004E-05
32,0,1,2,126,0.0016743079,-0.50000596,0.49829507,0.4999181,4.64487E-05,-1,-3.0379004E-05
32,0,1,3,-20,0.001644725,0.49998465,0.4983859,-0.4999849,4.64487E-05,-1,-3.0379004E-05
32,1,2,0,111,0.0011061298,0.49997115,0.4988949,0.50001585,4.67304E-05,-1,-4.4378823E-05
32,1,2,1,-4,0.0011056793,-0.50002325,0.4988933,-0.4999778,4.67304E-05,-1,-4.4378823E-05
32,1,2,2,47,0.0011053976,0.49997094,0.49894002,-0.49997792,4.67304E-05,-1,-4.4378823E-05
