step,pairA,pairB,contactIndex,featureId,depth,offsetX,offsetY,offsetZ,normalX,normalY,normalZ
39,0,0,0,-21,0.00047252397,0.50014776,-0.49959314,0.49978653,5.819345E-12,1,0
39,0,0,1,-4,0.00034119867,-0.5002185,-0.49959314,-0.4998471,5.819345E-12,1,0
39,0,0,2,-20,0.00041189938,0.49978146,-0.49959314,-0.50021344,5.819345E-12,1,0
39,0,0,3,-5,0.0004018233,-0.49985218,-0.49959314,0.5001528,5.819345E-12,1,0
40,0,1,0,62,-0.0023541301,0.5015766,0.50187206,0.49873316,-0.58858776,-0.8084334,0.00017870712
40,0,1,1,-20,-0.0032081306,0.5017134,0.5026081,-0.50016093,-0.58858776,-0.8084334,0.00017870712
40,0,0,0,-21,0.00035667687,0.5001748,-0.49967444,0.49979398,5.258016E-13,1,3.637979E-12
40,0,0,1,-4,0.00029444424,-0.50019145,-0.49967444,-0.4998396,5.258016E-13,1,3.637979E-12
40,0,0,2,-20,0.00031102946,0.49980852,-0.49967444,-0.50020593,5.258016E-13,1,3.637979E-12
40,0,0,3,-5,0.00034009165,-0.49982515,-0.49967444,0.5001603,5.258016E-13,1,3.637979E-12
41,0,1,0,62,-0.0047472864,0.50336146,0.50351393,0.4984568,-0.6693166,-0.7429774,0.00022759326
41,0,1,1,-20,-0.0060703754,0.5038811,0.5045206,-0.5001726,-0.6693166,-0.7429774,0.00022759326
41,0,0,0,-21,0.00030789548,0.50018173,-0.4997053,0.49980497,-6.039613E-14,1,0
41,0,0,1,-4,0.00028147522,-0.50018454,-0.4997053,-0.49982864,-6.039613E-14,1,0
41,0,0,2,-20,0.00028422117,0.49981543,-0.4997053,-0.50019497,-6.039613E-14,1,0
41,0,0,3,-5,0.00030514953,-0.49981818,-0.4997053,0.5001713,-6.039613E-14,1,0
42,0,1,0,126,-0.009175837,0.50699854,0.50613797,0.4982003,-0.7428154,-0.66949624,0.00026525368
42,0,1,1,-17,-0.010929912,0.50793576,0.5073226,-0.50018096,-0.7428154,-0.66949624,0.00026525368
42,0,0,0,-4,0.00027783724,-0.50018317,-0.499717,-0.4998219,1.3322676E-15,1,-9.094947E-13
42,0,0,1,-21,0.0002881685,0.5001831,-0.499717,0.49981168,1.3322676E-15,1,-9.094947E-13
42,0,0,2,-5,0.00028807326,-0.49981683,-0.499717,0.500178,1.3322676E-15,1,-9.094947E-13
42,0,0,3,-20,0.00027793247,0.49981678,-0.499717,-0.50018823,1.3322676E-15,1,-9.094947E-13
43,0,1,0,126,-0.016646102,0.51363724,0.5097998,0.49796826,-0.80829084,-0.5887834,0.0002944867
43,0,1,1,-17,-0.018791944,0.51500607,0.5110659,-0.50018734,-0.80829084,-0.5887834,0.0002944867
43,0,0,0,-4,0.00027733797,-0.50018305,-0.4997214,-0.49981815,-9.547918E-15,1,2.2737368E-13
43,0,0,1,-21,0.00027984625,0.5001832,-0.4997214,0.49981543,-9.547918E-15,1,2.2737368E-13
43,0,0,2,-5,0.00028006363,-0.49981675,-0.4997214,0.50018173,-9.547918E-15,1,2.2737368E-13
43,0,0,3,-20,0.0002771206,0.49981692,-0.4997214,-0.5001845,-9.547918E-15,1,2.2737368E-13
44,0,1,0,126,-0.02812533,0.5245117,0.5141107,0.49776435,-0.86503536,-0.501711,0.00031670879
44,0,1,1,-17,-0.030621052,0.5263051,0.51536316,-0.50019264,-0.86503536,-0.501711,0.00031670879
44,0,0,0,-4,0.0002769403,-0.50018305,-0.49972296,-0.49981695,-2.7200464E-15,1,0
44,0,0,1,-21,0.00027714449,0.5001832,-0.49972296,0.49981663,-2.7200464E-15,1,0
44,0,0,2,-5,0.00027727766,-0.49981672,-0.49972296,0.5001829,-2.7200464E-15,1,0
44,0,0,3,-20,0.00027680708,0.49981686,-0.49972296,-0.5001833,-2.7200464E-15,1,0
45,0,1,0,126,-0.044505075,0.5407903,0.51821244,0.4975926,-0.91243607,-0.4092192,0.0003342967
