engine,step,time,body,positionX,positionY,positionZ,orientationX,orientationY,orientationZ,orientationW,linearVelocityX,linearVelocityY,linearVelocityZ,angularVelocityX,angularVelocityY,angularVelocityZ,linearForceApproxX,linearForceApproxY,linearForceApproxZ,angularForceApproxX,angularForceApproxY,angularForceApproxZ
bepu,5,0.083333336,box02,0.9,2.9591253,0,0,0,0,1,0,-0.81750005,0,0,0,0,0,-9.81,0,0,0,0
bepu,5,0.083333336,box03,-0.45,4.959125,0,0,0,0,1,0,-0.81750005,0,0,0,0,0,-9.81,0,0,0,0
bepu,5,0.083333336,box04,0.45,6.959125,0,0,0,0,1,0,-0.81750005,0,0,0,0,0,-9.81,0,0,0,0
bepu,5,0.083333336,box05,-0.25,8.9591255,0,0,0,0,1,0,-0.81750005,0,0,0,0,0,-9.81,0,0,0,0
bepu,5,0.083333336,box06,0.25,10.9591255,0,0,0,0,1,0,-0.81750005,0,0,0,0,0,-9.81,0,0,0,0
bepu,5,0.083333336,box07,-0.1,12.9591255,0,0,0,0,1,0,-0.81750005,0,0,0,0,0,-9.81,0,0,0,0
bepu,5,0.083333336,box08,0.1,14.9591255,0,0,0,0,1,0,-0.81750005,0,0,0,0,0,-9.81,0,0,0,0
bepu,6,0.10000001,box01,0,0.9427749,0,0,0,0,1,0,-0.98100007,0,0,0,0,0,-9.81,0,0,0,0
bepu,6,0.10000001,box02,0.9,2.9427752,0,0,0,0,1,0,-0.98100007,0,0,0,0,0,-9.81,0,0,0,0
bepu,6,0.10000001,box03,-0.45,4.9427752,0,0,0,0,1,0,-0.98100007,0,0,0,0,0,-9.81,0,0,0,0
bepu,6,0.10000001,box04,0.45,6.9427752,0,0,0,0,1,0,-0.98100007,0,0,0,0,0,-9.81,0,0,0,0
bepu,6,0.10000001,box05,-0.25,8.942776,0,0,0,0,1,0,-0.98100007,0,0,0,0,0,-9.81,0,0,0,0
bepu,6,0.10000001,box06,0.25,10.942776,0,0,0,0,1,0,-0.98100007,0,0,0,0,0,-9.81,0,0,0,0
