engine,step,time,body,positionX,positionY,positionZ,orientationX,orientationY,orientationZ,orientationW,linearVelocityX,linearVelocityY,linearVelocityZ,angularVelocityX,angularVelocityY,angularVelocityZ,linearForceApproxX,linearForceApproxY,linearForceApproxZ,angularForceApproxX,angularForceApproxY,angularForceApproxZ
bepu,7,0.116666675,sphere06,0.07939937,5.438289,0.061688993,-0.0034547683,0.00043222032,-0.0028723248,0.9999898,-0.025082882,-0.48838094,0.075264856,-0.28416756,0.04155431,-0.2022346,-0.847684,16.403358,2.9514005,-9.227599,1.8674623,-3.5861142
bepu,7,0.116666675,sphere07,0.00030744384,6.4272213,-0.060361594,-0.00015946852,0.0001647214,0.0014684151,0.999999,0.01844663,-0.9332337,-0.021695796,-0.019136228,0.019766573,0.17620985,1.1067977,2.865983,-1.3017477,-1.1481736,1.1859943,10.572591
bepu,7,0.116666675,sphere08,0.08,7.4237003,0.06,0,0,0,1,0,-1.1445,0,0,0,0,0,-9.809997,0,0,0,0
bepu,8,0.13333334,sphere01,0.004809739,0.4968764,-0.06408951,-0.0038234557,0.001842108,-0.005053739,0.9999783,0.12271296,-0.019518964,-0.09913131,-0.1922238,0.10780864,-0.25181022,2.375341,0.5684621,-1.7703446,-3.624205,2.5254538,-4.706977
bepu,8,0.13333334,sphere02,0.08926634,1.4785746,0.07606863,0.02537356,0.0004582387,0.00022583986,0.99967796,0.192908,-0.134865,0.39007726,1.2113851,0.043439165,0.122033,2.9267826,-0.27267426,7.2728934,22.311886,1.3796526,4.211878
bepu,8,0.13333334,sphere03,-0.0014270417,2.4693663,0.073262945,-0.027844192,-0.003670713,0.010617999,0.99954915,-0.039098658,-0.19655935,0.30177957,-1.3783499,-0.18185246,0.3358212,-0.7753974,0.58038706,5.094339,-26.611986,-3.4242911,3.1859689
bepu,8,0.13333334,sphere04,0.07967722,3.4517324,-0.07217081,-8.171914E-05,-0.002927325,-0.009434838,0.99995124,9.795069E-06,-0.33017772,-0.35140336,0.012167174,-0.16364716,-0.374712,0.16685435,-0.661624,-7.9182034,-0.32267475,-3.478853,-3.9283202
bepu,8,0.13333334,sphere05,0.0006078848,4.4362326,0.060259547,0.012043856,-0.0005640346,0.006552674,0.9999058,0.004692996,-0.42389464,0.031359427,0.78140265,-0.049212623,0.33678338,-0.3130768,-0.4482418,1.888673,20.299648,-1.9370421,3.9391367
bepu,8,0.13333334,sphere06,0.079216145,5.430101,0.064303614,-0.00782643,0.0008935542,-0.0053883134,0.9999545,-0.010993487,-0.4912958,0.15687716,-0.5245824,0.055825327,-0.30189344,0.8453637,-0.17489253,4.896738,-14.424889,0.856261,-5.9795303
bepu,8,0.13333334,sphere07,0.0007488761,6.417303,-0.061587583,9.989912E-05,0.0005657409,0.0033490204,0.9999942,0.026485933,-0.59508437,-0.073559366,0.031090518,0.048204105,0.22566056,0.48235816,20.288958,-3.111814,3.0136046,1.7062519,2.9670424
bepu,8,0.13333334,sphere08,0.07968515,7.406092,0.05982826,0.001689131,6.0523013E-05,-0.0016194625,0.99999726,-0.018890912,-1.0564994,-0.010304434,0.20269592,0.007262768,-0.19433568,-1.1334547,5.280039,-0.61826605,12.161755,0.43576607,-11.66014
bepu,9,0.15,sphere01,0.0075906776,0.49678835,-0.0662786,-0.005995006,0.0031806233,-0.0078628855,0.99994606,0.16685632,-0.005282587,-0.13134563,-0.26040503,0.16065393,-0.33724475,2.6486013,0.8541826,-1.9328592,-4.0908737,3.1707172,-5.1260715
bepu,9,0.15,sphere02,0.093375266,1.4762921,0.084886685,0.03898667,0.0010953174,0.0019069944,0.9992373,0.24653576,-0.13695255,0.52908325,1.6345159,0.071701415,0.20288312,3.2176654,-0.1252529,8.340359,25.387844,1.695735,4.851007
bepu,9,0.15,sphere03,-0.002325024,2.466446,0.07989176,-0.04353724,-0.005671812,0.013937131,0.99893856,-0.053878933,-0.17522809,0.39772916,-1.8833513,-0.24920866,0.3986853,-0.8868165,1.2798759,5.756975,-30.300083,-4.041372,3.7718456
bepu,9,0.15,sphere04,0.079691984,3.446038,-0.08054443,-5.163872E-05,-0.0048485235,-0.013133346,0.999902,0.0008862044,-0.34166265,-0.50241715,0.0027330637,-0.23062083,-0.443827,0.05258456,-0.6890952,-9.060827,-0.5660466,-4.01842,-4.1469007
bepu,9,0.15,sphere05,0.00062206056,4.4289355,0.06136138,0.021865869,-0.0013981537,0.009887126,0.99971116,0.0008505462,-0.43782204,0.066109896,1.179263,-0.09719567,0.3997162,-0.23054697,-0.83564395,2.085028,23.87162,-2.8789825,3.775969
bepu,9,0.15,sphere06,0.0791638,5.422443,0.0682485,-0.014797839,0.0014275854,-0.008644296,0.9998522,-0.0031410805,-0.45948738,0.23669313,-0.83663917,0.06554221,-0.39052424,0.4711444,1.908506,4.788958,-18.723406,0.5830132,-5.3178473
bepu,9,0.15,sphere07,0.00081976916,6.408177,-0.06433917,0.00011370159,0.0012356144,0.006372525,0.99997896,0.004253586,-0.5475673,-0.1650949,0.0015925234,0.080354825,0.36283228,-1.3339407,2.8510234,-5.4921317,-1.7698797,1.929043,8.230303
bepu,9,0.15,sphere08,0.07965327,7.3957067,0.060219508,0.005008685,0.00017929397,-0.00449852,0.99997735,-0.0019126737,-0.62312794,0.023474844,0.39835283,0.014191132,-0.3454909,1.0186942,26.002285,2.0267565,11.739414,0.4157018,-9.069313
bepu,10,0.16666667,sphere01,0.011090237,0.4970527,-0.06899148,-0.008750355,0.005001209,-0.01134744,0.99988484,0.20997354,0.015861196,-0.16277276,-0.33028156,0.21857572,-0.41844139,2.5870333,1.2686269,-1.8856277,-4.192591,3.4753067,-4.871798
bepu,10,0.16666667,sphere02,0.09840899,1.474186,0.0960862,0.056164984,0.001953433,0.0042102146,0.9984108,0.30202356,-0.12637183,0.67197055,2.063901,0.096164465,0.27813548,3.3292677,0.63484305,8.573237,25.763103,1.467783,4.515141
bepu,10,0.16666667,sphere03,-0.0035150193,2.4642646,0.08819083,-0.06346252,-0.008209483,0.017927142,0.9977895,-0.07139972,-0.13087718,0.49794412,-2.3931365,-0.31748003,0.47994497,-1.0512471,2.6610544,6.012897,-30.587109,-4.096282,4.87558
bepu,10,0.16666667,sphere04,0.07971867,3.4405816,-0.0914017,-8.9129346E-05,-0.007344569,-0.01753508,0.9998193,0.0016011329,-0.3273923,-0.65143657,-0.0058717146,-0.2995137,-0.5282951,0.04289571,0.85622007,-8.941165,-0.5162867,-4.1335716,-5.0680857
bepu,10,0.16666667,sphere05,0.0005772575,4.4220247,0.062832035,0.03474553,-0.0025983395,0.013847867,0.9992969,-0.0026881858,-0.41463822,0.08823919,1.547006,-0.13916591,0.47466937,-0.2123239,1.3910292,1.3277577,22.064579,-2.5182142,4.49719
bepu,10,0.16666667,sphere06,0.079194434,5.416047,0.07347991,-0.023963945,0.0020470782,-0.012697014,0.9996301,0.0018380501,-0.38374668,0.31388453,-1.1002347,0.07667906,-0.4860227,0.29874784,4.5444417,4.6314836,-15.815734,0.6682106,-5.729908
bepu,10,0.16666667,sphere07,0.00078660494,6.4007535,-0.068104535,5.8429887E-05,0.002143158,0.010264449,0.99994504,-0.0019898538,-0.44541097,-0.2259218,-0.0067489506,0.10881291,0.46706885,-0.37460634,6.12938,-3.6496136,-0.50048846,1.7074852,6.2541943
bepu,10,0.16666667,sphere08,0.079679154,7.3880706,0.060809016,0.00954643,0.00036111966,-0.008308611,0.99991995,0.0015530251,-0.45817128,0.03537059,0.5445708,0.021660395,-0.4572225,0.20794192,9.897399,0.71374464,8.773078,0.44815576,-6.703895
bepu,11,0.18333334,sphere01,0.0151783805,0.49765268,-0.072152376,-0.0120177055,0.007258383,-0.01537842,0.99978316,0.24528866,0.035998464,-0.18965359,-0.39149138,0.27110854,-0.48421216,2.1189065,1.208236,-1.6128497,-3.6725895,3.1519692,-3.9462464
bepu,11,0.18333334,sphere02,0.10428133,1.4723339,0.10939532,0.07643762,0.0029373039,0.0069816103,0.9970457,0.35234013,-0.11112244,0.79854715,2.4383745,0.10976818,0.33463106,3.018994,0.9149636,7.594596,22.468412,0.81622297,3.3897345
